object_type,object_name,ordinal_position,column_name,data_type,nullable,default,identity_kind,generated_kind,meaning,meaning_evidence_status,constraints,misuse_warning
view,v_cost_card_current_cost,9,total_cost,"numeric(38,12)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,10,unit_cost,"numeric(38,12)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,11,cost_rate,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,12,margin_rate,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,13,missing_price_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,14,effective_from,date,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,15,effective_to,date,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_current_cost,16,updated_at,timestamp with time zone,True,—,,,该行最后一次更新数据库的时间。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,1,issue_type,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,2,severity,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,3,recipe_id,bigint,True,—,,,字段名显示它可能存放 recipe 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,4,item_id,bigint,True,—,,,字段名显示它可能存放 item 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,5,item_name,text,True,—,,,来源或展示商品名；可变且不能作为跨模块稳定连接键。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_data_quality,6,message,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,1,item_id,bigint,True,—,,,字段名显示它可能存放 item 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,2,price_id,bigint,True,—,,,字段名显示它可能存放 price 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,3,supplier,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,4,unit_price,"numeric(18,6)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,5,currency,character varying(3),True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,6,price_quantity,"numeric(18,6)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,7,price_unit,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,8,normalized_price_myr,"numeric(24,12)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,9,normalized_unit,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,10,exchange_rate_id,bigint,True,—,,,字段名显示它可能存放 exchange_rate 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,11,verification_state,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,12,verification_note,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
view,v_cost_card_price_current_normalized,13,effective_from,date,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
