current_object_type,current_object,ordinal_position,current_field,current_data_type,current_nullable,current_meaning,meaning_evidence_status,field_disposition,target_field_or_disposition,mapping_basis,field_migration_rule,object_migration_rule,compatibility_rule,risk,implementation_status
table,trials,7,attitude_summary,text,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:hr_appointment | hr_assessment | hr_assessment_score,OBJECT_TRANSFORMATION_RULE,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,trials,8,red_line,boolean,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:hr_appointment | hr_assessment | hr_assessment_score,OBJECT_TRANSFORMATION_RULE,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,trials,9,recommendation,text,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_IF_SEMANTICS_MATCH,hr_assessment.recommendation,UNIQUE_SAME_NAME_CANDIDATE,必须通过类型、空值、单位、时间和样本对账；同名本身不是迁移证据。失败则按对象迁移规则转换。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,trials,10,decided_by_user_id,text,True,字段名显示它可能存放 decided_by_user 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:hr_appointment | hr_assessment | hr_assessment_score,OBJECT_TRANSFORMATION_RULE,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,trials,11,decided_at,timestamp with time zone,True,字段名显示它可能存放 decided 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:hr_appointment | hr_assessment | hr_assessment_score,OBJECT_TRANSFORMATION_RULE,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,trials,12,created_at,timestamp with time zone,False,该行首次写入数据库的时间。,合理推测：通用命名；需代码确认,SPLIT_OR_RESOLVE_BY_OBJECT_RULE,hr_appointment.created_at | hr_assessment.created_at | hr_assessment_score.created_at,MULTIPLE_SAME_NAME_TARGETS,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,试工预约与实际开始/结束、结果、安全事件合并到appointment；评分总览和评分项拆assessment。缺评分项模板时保留总分并标历史。,招聘流程用appointment承接试工执行，用assessment承接评价，不再维护重复trial主表。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,1,id,uuid,False,该表当前使用的技术行标识；具体稳定性取决于表约束。,合理推测：通用命名；需代码确认,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,2,store_id,text,True,当前表声明的门店标识；需确认它引用哪套门店主数据。,合理推测：通用命名；需代码确认,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,3,phone,text,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,4,application_id,uuid,True,字段名显示它可能存放 application 的标识；当前数据库未给该列注释，是否有外键及命名空间见约束列。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,5,body,text,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,6,status,text,False,该行业务状态；合法状态集合以当前 CHECK 或写入代码为准。,合理推测：通用命名；需代码确认,PRESERVE_IF_SEMANTICS_MATCH,msg_outbound_message.status,UNIQUE_SAME_NAME_CANDIDATE,必须通过类型、空值、单位、时间和样本对账；同名本身不是迁移证据。失败则按对象迁移规则转换。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,7,attempts,integer,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,8,max_attempts,integer,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,9,last_error,text,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,10,earliest_at,timestamp with time zone,False,字段名显示它可能存放 earliest 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,11,sent_at,timestamp with time zone,True,字段名显示它可能存放 sent 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message,OBJECT_TRANSFORMATION_RULE,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_outbound_queue,12,created_at,timestamp with time zone,False,该行首次写入数据库的时间。,合理推测：通用命名；需代码确认,PRESERVE_IF_SEMANTICS_MATCH,msg_outbound_message.created_at,UNIQUE_SAME_NAME_CANDIDATE,必须通过类型、空值、单位、时间和样本对账；同名本身不是迁移证据。失败则按对象迁移规则转换。,仅迁未过期queued记录；手机号转换为受控contact/recipient引用；失败历史不作为待发重试。,WhatsApp worker切新队列和幂等键。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_send_log,1,id,bigint,False,该表当前使用的技术行标识；具体稳定性取决于表约束。,合理推测：通用命名；需代码确认,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message | msg_delivery_attempt | msg_delivery_event,OBJECT_TRANSFORMATION_RULE,有业务幂等键的记录先对齐外发消息；发送尝试迁attempt；有渠道事件ID和发生时间的送达/已读/失败状态迁不可变delivery_event。成功业务推送由外发消息自然键和投递事实派生，其余只按天计数归档，不伪造正文或状态时间。,有业务幂等键的记录先对齐外发消息；发送尝试迁attempt；有渠道事件ID和发生时间的送达/已读/失败状态迁不可变delivery_event。成功业务推送由外发消息自然键和投递事实派生，其余只按天计数归档，不伪造正文或状态时间。,当前送达状态与推送成功去重结论均由治理视图派生；限额由投递尝试汇总，不保留手机号散列之外的冗余。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,wa_send_log,2,phone,text,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:msg_outbound_message | msg_delivery_attempt | msg_delivery_event,OBJECT_TRANSFORMATION_RULE,有业务幂等键的记录先对齐外发消息；发送尝试迁attempt；有渠道事件ID和发生时间的送达/已读/失败状态迁不可变delivery_event。成功业务推送由外发消息自然键和投递事实派生，其余只按天计数归档，不伪造正文或状态时间。,有业务幂等键的记录先对齐外发消息；发送尝试迁attempt；有渠道事件ID和发生时间的送达/已读/失败状态迁不可变delivery_event。成功业务推送由外发消息自然键和投递事实派生，其余只按天计数归档，不伪造正文或状态时间。,当前送达状态与推送成功去重结论均由治理视图派生；限额由投递尝试汇总，不保留手机号散列之外的冗余。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
